"APPLICATION #",FORM_NUMBER,FILE_DATE,STATUS_DATE,STATUS,STATUS_CODE,EXPIRATION_DATE,"ESTIMATED COST","REVISED COST","EXISTING USE","EXISTING UNITS","PROPOSED USE","PROPOSED UNITS",BLOCK,LOT,STREET_NUMBER,STREET_NUMBER_SFX,AVS_STREET_NAME,AVS_STREET_SFX,UNIT,UNIT_SFX,FIRST_NAME,LAST_NAME,CONTRACTORPHONE,COMPANY_NAME,STREET,STREET_SUFFIX,CITY,STATE,ZIP_CODE,CONTACT_NAME,CONTACT_PHONE,DESCRIPTION
#200609132167,8,2006/09/13,2006/09/13,ISSUED,9,2007/03/13,16500,16500,"1 FAMILY DWELLING",,"1 FAMILY DWELLING",,6081,3,322,,LISBON,ST,,,CATHINA,LEE,4153335373,"TOM LEE ROOFING INC",ONONDAGA,AV,"SAN FRANCISCO",CA,94112-0000,,,REROOFING
#200609132168,8,2006/09/13,2006/09/13,ISSUED,9,2007/01/13,1,1,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2348,002A,2323,,19TH,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"PER INSPECTOR D. DUFFY SUBMIT FLOOR PLANS OF CURRENT USE OF DWELLING AS SINGLE FAMILY USE OF UPPER AND LOWER FLOOR (MEMOROLIZE PLANS)"
#200609132169,8,2006/09/13,2006/09/13,ISSUED,9,2007/03/13,10000,10000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,1116,21,42,,FORTUNA,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"ADDITION SCOPE OF WORK TO PA# 200607075924. REMODELING (E) KITCHEN  CHANGE BASEMENT FRONT BEDROOM TO STORAGE."
#200609132170,8,2006/09/13,2006/09/13,ISSUED,9,2007/01/13,1,1,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,5290,55,1790,,"LA SALLE",AV,,,PETER,CHENG,4152820888,"CHENGCO INC.",MERCED,AV,OAKLAND,CA,94611-0000,,,"RENEW 200504220671  200505041621  200504220671"
#200609132171,8,2006/09/13,2006/09/13,ISSUED,9,2007/01/13,1,1,APARTMENTS,6,APARTMENTS,6,779,20,950,,STEINER,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REVISION TO PA@ 200505021393  REVISE 2ND  3RD & 4TH FLOORS LAYOUT. NON STRUCTURAL WORK."
#200609132172,8,2006/09/13,2006/09/13,ISSUED,9,2007/01/13,2500,2500,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,5802,7,26,,GENEBERN,WY,,,LARRY,BERGLAND,2095863865,"BERGLAND CONSTRUCTION",THUNDERBOLT,DR,SONORA,CA,95370-0000,,,"REPLACE 1 WINDOW  NEW HARDY SIDING AT FRONT OF BUILDING (APROX. 150 SQFT SIDING) OVER (E) SIDING MIN U FACTOR 0.67"
#200609132174,8,2006/09/13,2006/09/13,ISSUED,9,2007/01/13,2550,2550,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,926,45,2377,,BAY,ST,0,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"DEMO BATH & PLASTER  DINING ROOM ONLY FOR FUTURE STRUCTURAL PERMIT."
#200609132175,8,2006/09/13,2006/09/13,ISSUED,9,2007/03/13,15000,15000,APARTMENTS,7,APARTMENTS,7,94,17,2124,,HYDE,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"SUBDIVIDE LIVING ROOM AT UNIT# 1 & UNIT# 4 TO CREATE BEDROOM. ADD WALL BETWEEN LIVING ROOM & DINING ROOM TO CREATE STUDY AT UNIT# 5 & UNIT# 6."
#200609132179,8,2006/09/13,2006/09/13,ISSUED,9,2007/03/13,6000,6000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,5616,019A,125,,VIRGINIA,AV,,,HECTOR,GOMEZ,5104530237,"B G F PLUMBING INC.",CEDAR,BL,NEWARK,CA,94560-0000,,,"REPLACE GALVANIZED PIPES WITH COPPER PIPES THROUGHOUT HOUSE. OPEN WALLS WHERE NEEDED. OTHER WORK IN BATHROOM IN 200608290797."
#200609132181,8,2006/09/13,2006/09/13,ISSUED,9,2007/01/13,1,1,APARTMENTS,14,APARTMENTS,14,798,12,818,,STEINER,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"RENEW FOR FINAL INSPECTION 200407078220  200102283143 & 20010274250."
#200609132183,8,2006/09/13,2006/09/13,ISSUED,9,2007/03/13,5650,5650,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2430,11,2559,,29TH,AV,,,PATRICK,POWELL,4154220707,"TREATY STONE CONSTRUCTION",NIMITZ,DR,"SAN FRANCISCO",CA,94130-0000,,,"REPLACE BRICK ON FRONT EXTERIOR STAIR  REPAIR LECK  UPGRADE PLYWOOD IF NEEDED.REPAIR WORK NOT TO EXCEED 50%  REPLACEMENT OF STAIR STRUCTURE."
#200609132185,8,2006/09/13,2006/09/13,ISSUED,9,2007/01/13,1,1,APARTMENTS,14,APARTMENTS,14,798,12,818,,STEINER,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"RENEW FOR FINAL INSPECTION 200605091146  200603156716  200601122013."
#200609132186,8,2006/09/13,2006/09/13,ISSUED,9,2007/01/13,1,1,APARTMENTS,14,APARTMENTS,14,798,12,818,,STEINER,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"RENEW FOR FINAL INSPECTION 200601122013  200508251235 & 200412201780."
#200609132187,3,2006/09/13,2006/09/22,ISSUED,9,2008/09/22,330000,330000,OFFICE,0,OFFICE,0,13,5,2720,,TAYLOR,ST,,,BRIAN,FLAHARTY,9492661990,"DRI COMMERCIAL CORPORATION",ARMSTRONG,AV,IRVINE,CA,92614-0000,,,"INSTALLATION OF SOLAR ROOFING SYSTEM."
#200609132188,8,2006/09/13,2006/09/13,ISSUED,9,2007/09/13,119000,119000,OFFICE,0,OFFICE,0,708,23,1489,,WEBSTER,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"OTI-1  G/FLR   EL  M E  L/S  SP"
#200609132188,8,2006/09/13,2006/09/13,ISSUED,9,2007/09/13,119000,119000,OFFICE,0,OFFICE,0,708,22,1489,,WEBSTER,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"OTI-1  G/FLR   EL  M E  L/S  SP"
#200609132188,8,2006/09/13,2006/09/13,ISSUED,9,2007/09/13,119000,119000,OFFICE,0,OFFICE,0,708,21,1489,,WEBSTER,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"OTI-1  G/FLR   EL  M E  L/S  SP"
#200609132189,8,2006/09/13,2006/09/13,ISSUED,9,2007/01/13,1000,1000,APARTMENTS,3,APARTMENTS,3,3653,1,3907,,23RD,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REPLACE (E) FURNACE UNIT ON GROUND FLOOR COMMERCIAL SPACE IN KIND. NO OTHER WORK."
#200609132190,8,2006/09/13,2006/09/13,ISSUED,9,2007/09/13,40000,40000,OFFICE,0,OFFICE,0,261,18,345,,CALIFORNIA,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"OTI-1 21ST FLOOR EL"
#200609132191,8,2006/09/13,2006/09/13,ISSUED,9,2007/01/13,3500,3500,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,3649,16,291,,CHATTANOOGA,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REPLACE REAR YARD DECK & STAIR IN KIND DECK IS 7'6"" OFF (E) GRADE"
#200609132192,8,2006/09/13,2006/09/13,ISSUED,9,2007/01/13,3500,3500,"1 FAMILY DWELLING",,"1 FAMILY DWELLING",,2081,15,3730,,ORTEGA,ST,,,"UN NYUM IN",,6478484,"WEST COAST ROOFING COMPANY",19TH,AV,"SAN FRANCISCO",CA,94121,,,REROOFING
#200609132193,8,2006/09/13,2006/09/13,ISSUED,9,2007/01/13,1,1,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,6985,13,1007,,CAPITOL,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REVISION APPROVED PA# 200608088893-REMOVE DOOR FROM GARAGE TO STORAGE. REVISE WINDOW LOCATION/SIZES  ADD LANDING AT REAR ENTRY."
#200609132194,8,2006/09/13,2006/09/13,ISSUED,9,2007/01/13,1,1,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,6078,34,443,,EDINBURGH,ST,,,OWNER,,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"TO RENEW  APP #8412281"
#200609132195,8,2006/09/13,2006/09/13,ISSUED,9,2007/09/13,27850,27850,APARTMENTS,3,APARTMENTS,3,1226,8,1824,,PAGE,ST,,,"CARLOS J.",JIMMENES,4157252959,"STRUCTORIS INC.","P O BOX 26129",,"SAN FRANCISCO",CA,94126-0000,,,"TEMP SHORING FOR FOJNDATION WORK  REPLACE PATIAL FOUNDATION THAT IS FILING  INSTALL I-BEAMS TO REPLACE O-3"
#200609132196,8,2006/09/13,2006/09/13,ISSUED,9,2007/03/13,22000,22000,"FOOD/BEVERAGE HNDLNG",0,"FOOD/BEVERAGE HNDLNG",0,12,2,2739,,TAYLOR,ST,,,WANDA,YIP,4158060863,"JACKEY'S ROOFING  & CONST/DBA YIP CONSTR",YOSEMITE,AV,"SAN FRANCISCO",CA,94124-0000,,,REROOFING
#200609132197,8,2006/09/13,2006/09/13,ISSUED,9,2007/01/13,4000,4000,"1 FAMILY DWELLING",,"1 FAMILY DWELLING",,2060,44,1651,,NORIEGA,ST,,,"TUNG LUU",,4156613248,"ALL FOUR SEASON'S ROOFING",43RD,AV,"SAN FRANCISCO",CA,00000-0000,,,REROOGFING
#200609132198,8,2006/09/13,2006/09/13,ISSUED,9,2007/01/13,3000,3000,"1 FAMILY DWELLING",,"1 FAMILY DWELLING",,2349,1,901,,SANTIAGO,ST,,,"TUNG LUU",,4156613248,"ALL FOUR SEASON'S ROOFING",43RD,AV,"SAN FRANCISCO",CA,00000-0000,,,REROOFING
#200609132199,8,2006/09/13,2006/09/13,ISSUED,9,2007/03/13,15175,15175,"1 FAMILY DWELLING",,"1 FAMILY DWELLING",,1014,43,3905,,CLAY,ST,,,FRANK,LAWSON,4152851661,"THE LAWSON ROOFING CO INC",TENNESSEE,ST,"SAN FRANCISCO",CA,94107,,,REROOFING
#200609132200,8,2006/09/13,2006/09/13,ISSUED,9,2007/03/13,10000,10000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,5521,9,2,,AZTEC,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REPLACE 6 VINYL WINDOWS  W/ DOUBLE HUNG WINDOWS."
#200609132202,8,2006/09/13,2006/09/13,ISSUED,9,2007/01/13,4000,4000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,4153,15,1092,,POTRERO,AV,,,NOEL,FOX,4152391343,"AMERICAN CLOVER CONSTRUCTION",LAKEVIEW,AV,"SAN FRANCISCO",CA,94112-0000,,,"REPLACE DRY ROT AT GARAGE DOOR. PATCH STUCCO."
#200609132204,8,2006/09/13,2006/09/13,ISSUED,9,2007/01/13,1,1,APARTMENTS,4,APARTMENTS,4,5802,31,3951,,MISSION,ST,,,OWNER,,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"RENEW:200505233201  200604108620 FOR FINAL INSPECTION"
#200609132206,8,2006/09/13,2006/09/13,ISSUED,9,2007/01/13,5000,5000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2476,26,926,,WAWONA,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REPAIR FRONT STAIRS LESS THAN 50%  ADD DOOR (2'-6"" X 6'-8"") TO FRONT AT BASEMENT LEVEL DOOR WAS PREVIOUS PERMIT # 9913254 BUT NOT DONE. ADD 4X8 HEADER  ADD SPANISH TILE TO RISERS OF STAIRS (AS IN OTHER HOUSES IN NEIGHBORHOOD."
#200609132207,8,2006/09/13,2006/09/13,ISSUED,9,2007/03/13,10000,10000,"FOOD/BEVERAGE HNDLNG",0,"FOOD/BEVERAGE HNDLNG",0,5306,25,4618,,03RD,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"HOOD INSTALLATION FOR PMT#200606144075 EXHAUST & MAKE-UP AIR"
#200609132209,8,2006/09/13,2006/09/13,ISSUED,9,2007/01/13,1,1,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,653,5,1923,,WEBSTER,ST,,,TIM,BAKER,4159277793,"T BAKER CONSTRUCTION INC.",HOLLY,AV,LARKSPUR,CA,94939-0000,,,"FINAL (AS-BUILT) PLANS PER BUILDING INSPECTORS REQUEST. PA# 200403017434."
#200609132210,8,2006/09/13,2006/09/13,ISSUED,9,2007/01/13,1,1,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,5651,27,113,,GATES,ST,,,OWNER,,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"RENEWAL PA 200503076951 & 200409245096"
#200609132211,8,2006/09/13,2006/09/13,ISSUED,9,2007/01/13,3000,3000,APARTMENTS,12,APARTMENTS,12,1160,19,450,,MASONIC,AV,,,"T W GENERAL CONSTRUCTION CO.",,,"T W GENERAL CONSTRUCTION CO.","1414 E. 15TH STREET",,OAKLAND,CA,94606,,,"COMPLY WITH COMPLIANT 200671691#2 REPAIR LESS THAN 50%  DATED 8/11/06."
#200609132212,8,2006/09/13,2006/09/13,ISSUED,9,2007/03/13,15000,15000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,3589,56,171,,LEXINGTON,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REMOVE EXISTING WOOD POSTS & WOOD BEAMS AT EXISTING GARAGE LEVEL. PROVIDE NEW STEEL  BEAM & STEEL POSTS TO SUPPORT THE SAME LOCATION. (INTERIOR WORK ONLY.)"
#200609132212,8,2006/09/13,2006/09/13,ISSUED,9,2007/03/13,15000,15000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,3589,56,173,,LEXINGTON,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REMOVE EXISTING WOOD POSTS & WOOD BEAMS AT EXISTING GARAGE LEVEL. PROVIDE NEW STEEL  BEAM & STEEL POSTS TO SUPPORT THE SAME LOCATION. (INTERIOR WORK ONLY.)"
#200609132213,3,2006/09/13,2006/09/21,ISSUED,9,2007/03/21,15000,15000,OFFICE,0,OFFICE,0,3750,87,611,,FOLSOM,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REVISION PA# 200408030542  FOR APPROVAL OF STRUCTURAL SLAB SUPPORTING GENERATOR. GENERATOR SEPARATE PERMIT."
#200609132214,8,2006/09/13,2006/09/13,ISSUED,9,2007/01/13,4500,4500,APARTMENTS,7,APARTMENTS,7,62,45,1821,,GRANT,AV,202,,"BRIAN SPIERS",,4155648885,"BRIAN SPIERS CONSTRUCTION","KNOCKASH HILL",*,"SAN FRANCISCO",CA,94127,,,"WORK @ UNIT# 202 ONLY. REMODEL EXISTING BATH. REPLACE TILE & RE-PAINT. (NO STRUCTURAL WORK)"
#200609132215,8,2006/09/13,2006/09/13,ISSUED,9,2007/03/13,14200,14200,"1 FAMILY DWELLING",,"1 FAMILY DWELLING",,2860,23,15,,MENDOSA,AV,,,CATHINA,LEE,4153335373,"TOM LEE ROOFING INC",ONONDAGA,AV,"SAN FRANCISCO",CA,94112-0000,,,REROOFING
#200609132216,8,2006/09/13,2006/09/13,ISSUED,9,2007/03/13,11500,11500,"2 FAMILY DWELLING",,"2 FAMILY DWELLING",,6528,008A,1048,,CAPP,ST,,,"KWON SOO",KIM,9339602,"TRI GENERAL BUILDERS",RICHMOND,DR,MILLBRAE,CA,94030-0000,,,REROOFING.
#200609132216,8,2006/09/13,2006/09/13,ISSUED,9,2007/03/13,11500,11500,"2 FAMILY DWELLING",,"2 FAMILY DWELLING",,6528,008A,1050,,CAPP,ST,,,"KWON SOO",KIM,9339602,"TRI GENERAL BUILDERS",RICHMOND,DR,MILLBRAE,CA,94030-0000,,,REROOFING.
#200609132217,8,2006/09/13,2006/09/13,ISSUED,9,2007/03/13,8500,8500,APARTMENTS,8,APARTMENTS,8,2826,111,15,,PEREGO,TR,,,PETER,ALEXANDER,4157179501,"PETER J ALEXANDER","GREEN FIELD",CT,"SAN ANSELMO",CA,94960-0000,,,"REMOVE WALL BETWEEN BATHROOM AND CLOSET. REMOVE (E) SHOWER AND TOILET  SINK  TILE  DRYWALL  FRAMING. INSTALL JACUZZI TUB  DOUBLE SINK VANITY  TOILET AND SHOWER. NEW PLUMBING FOR SHOWER  TOILET  JACUZZI TUB. NEW ELECTRICAL BATHROOMS-LIGHTS  SWITCHES  FAN  OUTLETS. LIGHTING MUST COMPLY WITH TILE 24 EN"
#200609132218,8,2006/09/13,2006/09/13,ISSUED,9,2007/01/13,1,1,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,1723,36,1250,,28TH,AV,,,"G B & E CONSTRUCTION INC",,4153330352,"G B & E CONSTRUCTION INC.",VIENNA,ST,"SAN FRANCISCO",CA,94112-0000,,,"RENEW 200504089566  200507228369 FOR FINAL ONLY. SP INSPECTION REQD"
#200609132220,8,2006/09/13,2006/09/13,ISSUED,9,2007/03/13,9300,9300,"1 FAMILY DWELLING",,"1 FAMILY DWELLING",,5539,12,262,,RUTLEDGE,ST,,,"MARK POWERS",,4158224488,"EXCELSIOR ROOFING CO",UNDERWOOD,AV,"SAN FRANCISCO",CA,94124,,,REROOFING
#200609132221,8,2006/09/13,2006/09/13,ISSUED,9,2007/01/13,1,1,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,558,17,2368,,VALLEJO,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"the fornt of the building from stucco to wood siding revision to 200201046319"
#200609132222,8,2006/09/13,2006/09/13,ISSUED,9,2007/03/13,11250,11250,"1 FAMILY DWELLING",,"1 FAMILY DWELLING",,4760,019A,1431,,QUESADA,AV,,,"MARK POWERS",,4158224488,"EXCELSIOR ROOFING CO",UNDERWOOD,AV,"SAN FRANCISCO",CA,94124,,,REROOFING
#200609132223,8,2006/09/13,2006/09/13,ISSUED,9,2007/03/13,8860,8860,"1 FAMILY DWELLING",,"1 FAMILY DWELLING",,1332,14,167,,26TH,AV,,,"MARK POWERS",,4158224488,"EXCELSIOR ROOFING CO",UNDERWOOD,AV,"SAN FRANCISCO",CA,94124,,,REROOFING
#200609132225,8,2006/09/13,2006/09/13,ISSUED,9,2007/01/13,5000,5000,APARTMENTS,3,APARTMENTS,3,125,116,1137,,GREEN,ST,,,"RICHARD MURATORE",,8261220,"MURATORE INC",TEXAS,ST,"SAN FRANCISCO",CA,94107,,,"IN KIND DRY ROT REPAIRS TO (E) DECK NOT VISIBLE FROM STREET. REPAIRS TO BE MADE IN KIND. NO STRUCTURAL WORK. NO CHANGE OR REPAIRS TO (E) GAURDRAILS. LESS THAN 50% REPAIR WORK TO DECK. (E) DECK NOT TO EXCEED 500 SQ.FEET ON ROOF FIELD VERIFY."
#200609132227,8,2006/09/13,2006/09/13,ISSUED,9,2007/03/13,21000,21000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,914,005A,1971,,JEFFERSON,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"CONVERT TOP FLOOR STORAGE SHET TO EXERCISE ROOM & BATH AREA. REMODEL OF (E) BATH  REPLACE 2ND FLOOR KITCHEN CABINETS IN SAME LOCATION."
#200609132227,8,2006/09/13,2006/09/13,ISSUED,9,2007/03/13,21000,21000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,914,005A,1969,,JEFFERSON,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"CONVERT TOP FLOOR STORAGE SHET TO EXERCISE ROOM & BATH AREA. REMODEL OF (E) BATH  REPLACE 2ND FLOOR KITCHEN CABINETS IN SAME LOCATION."
#200609132230,8,2006/09/13,2006/09/13,ISSUED,9,2007/03/13,9700,9700,"1 FAMILY DWELLING",,"1 FAMILY DWELLING",,1627,21,614,,18TH,AV,,,"MARK POWERS",,4158224488,"EXCELSIOR ROOFING CO",UNDERWOOD,AV,"SAN FRANCISCO",CA,94124,,,REROOFING
#200609132231,8,2006/09/13,2006/09/13,ISSUED,9,2007/03/13,13740,13740,"1 FAMILY DWELLING",,"1 FAMILY DWELLING",,473,012A,1360,,FRANCISCO,ST,,,ELDON,VERETTE,4156214612,"SAFEWAY ROOFING & SIDING CO.",TREAT,AV,"SAN FRANCISCO",CA,94110,,,REROOFING.
#200609132232,8,2006/09/13,2006/09/13,ISSUED,9,2007/01/13,5000,5000,"RETAIL SALES",14,"RETAIL SALES",14,818,1,449,,OCTAVIA,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REMODEL (E) RETAIL SPACE ON 1ST FLOOR TO INCLUDE A NEW PARTITION  PLUMBING  COUNTERS & ELECTRICAL."
#200609132232,8,2006/09/13,2006/09/13,ISSUED,9,2007/01/13,5000,5000,"RETAIL SALES",14,"RETAIL SALES",14,818,1,445,,OCTAVIA,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REMODEL (E) RETAIL SPACE ON 1ST FLOOR TO INCLUDE A NEW PARTITION  PLUMBING  COUNTERS & ELECTRICAL."
#200609132234,8,2006/09/13,2006/09/13,ISSUED,9,2007/01/13,1700,1700,"FOOD/BEVERAGE HNDLNG",2,"FOOD/BEVERAGE HNDLNG",2,1439,38,661,,CLEMENT,ST,,,STEPHEN,LAM,4159879978,"A-1 STEAM & FIRE PROTECTION",SPRUCE,ST,"SAN FRANCISCO",CA,94118-0000,,,"INSTALLED FIRE SUPPRESSION SYSTEM TO KCHN HOOD"
#200609132237,8,2006/09/13,2006/09/13,ISSUED,9,2007/03/13,6400,6400,"1 FAMILY DWELLING",,"1 FAMILY DWELLING",,2200,9,2174,,18TH,AV,,,"WILLIAM KUK SON JO",,4153867878,"EXCELLENT TECHNICAL  ROOFING",HILLCREST,BL,MILLBRAE,CA,94030-0000,,,REROOFING
#200609132238,8,2006/09/13,2006/09/13,ISSUED,9,2007/03/13,24500,24500,"1 FAMILY DWELLING",,"1 FAMILY DWELLING",,156,22,1610,,LEAVENWORTH,ST,,,"WILLIAM KUK SON JO",,4153867878,"EXCELLENT TECHNICAL  ROOFING",HILLCREST,BL,MILLBRAE,CA,94030-0000,,,REROOFING
#200609132239,8,2006/09/13,2006/09/13,ISSUED,9,2007/03/13,9500,9500,"1 FAMILY DWELLING",,"1 FAMILY DWELLING",,1822,21,1454,,32ND,AV,,,"WILLIAM KUK SON JO",,4153867878,"EXCELLENT TECHNICAL  ROOFING",HILLCREST,BL,MILLBRAE,CA,94030-0000,,,REROOFING
#200609132240,8,2006/09/13,2006/09/13,ISSUED,9,2007/01/13,2000,2000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,6735,32,1167,,BOSWORTH,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"ADDITION OF TWO SKYLIGHTS IN SUNROOM AT REAR OF RESIDENCE."
#200609132241,8,2006/09/13,2006/09/13,ISSUED,9,2007/03/13,7200,7200,"1 FAMILY DWELLING",,"1 FAMILY DWELLING",,7251,43,24,,MIDDLEFIELD,DR,,,"WILLIAM KUK SON JO",,4153867878,"EXCELLENT TECHNICAL  ROOFING",HILLCREST,BL,MILLBRAE,CA,94030-0000,,,REROOFING
#200609142242,8,2006/09/14,2006/09/14,ISSUED,9,2007/01/14,2661,2661,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,3063,24,378,,MANGELS,AV,,,"ROBERT VOGT",,4158266670,"A B C  WINDOW CONTRACTORS","CESAR CHAVEZ",*,"SAN FRANCISCO",CA,94124,,,"INSTALL 5 VINYL WINDOWS IN KIND INTO (E) FRAME. NO CHANGE IN SIZE OR LOCATION."
#200609142243,8,2006/09/14,2006/09/14,ISSUED,9,2007/03/14,5022,5022,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2787,11,684,,PANORAMA,DR,,,"ROBERT VOGT",,4158266670,"A B C  WINDOW CONTRACTORS","CESAR CHAVEZ",*,"SAN FRANCISCO",CA,94124,,,"INSTALL 11 VINYL WINDOWS IN KIND INTO (E) FRAME. NO CHANGE IN SIZE OR LOCATION."
#200609142244,8,2006/09/14,2006/09/14,ISSUED,9,2007/01/14,1900,1900,OFFICE,0,OFFICE,0,261,18,345,,CALIFORNIA,ST,,,SUSAN,POTTER,5105813473,"POTTER FIRE PROTECTION",MEEKLAND,AV,HAYWARD,CA,94541,,,"STREET LEVEL SPACE 127-RELOCATE 6 FIRE SPRINKLERS ONLY"
#200609142245,8,2006/09/14,2006/09/14,ISSUED,9,2007/01/14,1000,1000,"1 FAMILY DWELLING",2,"1 FAMILY DWELLING",2,830,30,444,,OAK,ST,,,"JOE MILLER",,6508722345,"TOTAL AUTOMATIC SPRINKLER CO INC",SYCAMORE,DR,MILLBRAE,CA,94030-0000,,,"AS BUILT FIRE SPRINKLER PIPING PER NFPA 13 PER APPLICATION NO. 2006/07/06/5746"
#200609142246,8,2006/09/14,2006/09/14,ISSUED,9,2007/01/14,4000,4000,"RETAIL SALES",0,"RETAIL SALES",0,3799,7,689,,TOWNSEND,ST,,,PETER,MCHUGH,4155500975,"AYOOB & PEERY PLUMBING",INDIANA,ST,"SAN FRANCISCO",CA,94107,,,"RELOCATE & ADD FIRE SPRINKLER PER TENANT IMPROVEMENTS. 9 REL  6 NEW."
#200609142247,8,2006/09/14,2006/09/14,ISSUED,9,2007/09/14,50000,50000,APARTMENTS,12,APARTMENTS,12,1142,71,3145,,TURK,ST,12,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"ALTERATION OF EXISTING G/F  FIRE SPRINKLER SYSTEM  ADD NEW 314 EA. FIRE SPRINKLER HEADS & PIPING ON (E) BLDG. REF. TO APPL#200605020477 & 200608048679 PER NFPA 13. ADD STAND PIPES  WET IN EACH STAIRWELL."
