"APPLICATION #",FORM_NUMBER,FILE_DATE,STATUS_DATE,STATUS,STATUS_CODE,EXPIRATION_DATE,"ESTIMATED COST","REVISED COST","EXISTING USE","EXISTING UNITS","PROPOSED USE","PROPOSED UNITS",BLOCK,LOT,STREET_NUMBER,STREET_NUMBER_SFX,AVS_STREET_NAME,AVS_STREET_SFX,UNIT,UNIT_SFX,FIRST_NAME,LAST_NAME,CONTRACTORPHONE,COMPANY_NAME,STREET,STREET_SUFFIX,CITY,STATE,ZIP_CODE,CONTACT_NAME,CONTACT_PHONE,DESCRIPTION,
#200508170453,8,2005/08/17,2005/08/17,ISSUED,9,2005/12/17,1,1,"AUTOMOBILE SALES",0,"AUTOMOBILE SALES",0,719,2,901,,"VAN NESS",AV,,,WADE,MCCLURE,5106334153,"FLUORESCO LIGHTING & SIGN",CARDEN,ST,"SAN LEANDRO",CA,94577-0000,,,"RENEWAL OF APP 200404191613",
#200508170454,8,2005/08/17,2005/08/17,ISSUED,9,2006/02/17,8800,8800,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,5663,36,301,,MOULTRIE,ST,,,ARTHUR,"GARCIA CAMPOS",4156260977,"ART CAMPOS MAINTENANCE",VALENCIA,ST,"SAN FRANCISCO",CA,94103-0000,,,"REMOVE 16 ALUMINUM WINDOWS  11 VINYL CLAD WINDOWS  DOUBLE GLAZED SAME SIZE  REPLACE 5 WOOD DOUBLE",
#200508170455,8,2005/08/17,2005/08/17,ISSUED,9,2006/02/17,16000,16000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,6301,24,195,,REY,ST,,,OBR,OBR,,OBR,OBR,,OBR,CA,00000-0000,,,"ADD 2 BEDROOM. 1 FULL BATHROOM. 1 STORAGE / LAUNDRY ROOM ON (E) GROUND FLOOR PER PLAN.",
#200508170456,8,2005/08/17,2005/08/17,ISSUED,9,2006/08/17,30000,30000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2188,34,2166,,30TH,AV,,,OBR,OBR,,OBR,OBR,,OBR,CA,00000-0000,,,"CONSTRUCT REAR STAIRS FROM 2ND FLOOR DOWN TO REAR YARD. ADD 2 BEDROOM. 2 FULL BATHROOM  2 STORAGE &",
#200508170457,8,2005/08/17,2005/08/17,ISSUED,9,2005/12/17,3000,3000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,6980,20,124,,GRAFTON,AV,,,OBR,OBR,,OBR,OBR,,OBR,CA,00000-0000,,,"REPLACE (E) DAMAGED FRONT STAIRS IN KIND PER PLAN.",
#200508170458,8,2005/08/17,2005/08/17,ISSUED,9,2006/02/17,20000,20000,APARTMENTS,117,APARTMENTS,117,668,2,1330,,BUSH,ST,0,,RICHARD,MANFREDONIA,4159789600,"ON-SITE MAINTENANCE**SEE NOTE***","P.O. BOX 3211",,"SAN RAFAEL",CA,94912-0000,,,"KITCHEN & BATHROOM REMDELING  NEW LIGHTS - FLOUR - KITCHENS & BATHS TUB ENCLOSURE- KITCHEN CABINETS",
#200508170459,8,2005/08/17,2005/08/17,ISSUED,9,2006/02/17,20000,20000,APARTMENTS,117,APARTMENTS,117,668,2,1330,,BUSH,ST,0,,RICHARD,MANFREDONIA,4159789600,"ON-SITE MAINTENANCE**SEE NOTE***","P.O. BOX 3211",,"SAN RAFAEL",CA,94912-0000,,,"KITCHEN & BATHRM REMODEL - NEW LIGHTS  FLOUR KIT & BATH-TUB ENCLOSURE- KITCH CAB  SHOWER VALVE",
#200508170460,8,2005/08/17,2005/08/17,ISSUED,9,2006/02/17,19870,19870,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,960,001C,2600,,BROADWAY,*,,,PATRICK,O'NEILL,7161678,"O'NEILL CONSTRUCTION INC",LEONA,DR,"SAN RAFAEL",CA,94903-0000,,,"INSTALL NEW BEAMS & SISTER ON TO (E) JOISTS & NEW HEADERS AS PER PLANS VOLUNTARY WORK PER PLAN.REF#",
#200508170461,8,2005/08/17,2005/08/17,ISSUED,9,2006/02/17,14000,14000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,6541,46,747,,"GRAND VIEW",AV,2,,OBR,OBR,,OBR,OBR,,OBR,CA,00000-0000,,,"NEW KITCHEN CABINETS AND REMODEL 2 BATHROOMS  FLUORESCENT LIGHT",
#200508170462,8,2005/08/17,2005/08/17,ISSUED,9,2006/02/17,20000,20000,APARTMENTS,117,APARTMENTS,117,668,2,1330,,BUSH,ST,0,,RICHARD,MANFREDONIA,4159789600,"ON-SITE MAINTENANCE**SEE NOTE***","P.O. BOX 3211",,"SAN RAFAEL",CA,94912-0000,,,"KITCHEN & BATHRM REMODEL - NEW LIGHTS FLOUR KITCHEN & BATH TUB ENCLOSURE- KIT CABS  SHOWER VALVE",
#200508170464,8,2005/08/17,2005/08/17,ISSUED,9,2005/12/17,3500,3500,"1 FAMILY DWELLING",,"1 FAMILY DWELLING",,1903,13,1651,,40TH,AV,,,"YOUNG TAE",CHO,4158222121,"YOUNG'S ROOFING","VAN DYKE",AV,"SAN FRANCISCO",CA,94124-0000,,,REROOFING,
#200508170465,8,2005/08/17,2005/08/17,ISSUED,9,2005/12/17,2000,2000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,4160,14,972,,CAROLINA,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REPAIR (E) ROOF STRUCTURE AND INSTALL (N) GYP BD CEILING IN (E) NON CONFORMING UNIT NO EXTERIOR WORK",
#200508170466,8,2005/08/17,2005/08/17,ISSUED,9,2005/12/17,5000,5000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2719C,19,65,,BURNETT,AV,,,OBR,OBR,,OBR,OBR,,OBR,CA,00000-0000,,,"COMPLY W/NOV BATHROOM REMODEL  INSTALL TUB  TOILET  AND BASIN",
#200508170467,8,2005/08/17,2005/08/17,ISSUED,9,2006/02/17,25000,25000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,4099,55,525,,ARKANSAS,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"INFILL NORTH LIGHT WELL  ADD (3) SKYLIGHTS  REPLACE (5) CASEMENTS W/PTD. WD. CASEMENTS AT FRONT.",
#200508170468,8,2005/08/17,2005/08/17,ISSUED,9,2005/12/17,1,1,APARTMENTS,4,"2 FAMILY DWELLING",2,1031,10,1715,,LYON,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REVISE ORIG. PLANS - 2004/11/08/8766",
#200508170468,8,2005/08/17,2005/08/17,ISSUED,9,2005/12/17,1,1,APARTMENTS,4,"2 FAMILY DWELLING",2,1031,10,1717,,LYON,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REVISE ORIG. PLANS - 2004/11/08/8766",
#200508170469,8,2005/08/17,2005/08/17,ISSUED,9,2005/12/17,1000,1000,OFFICE,0,OFFICE,0,262,13,241,,CALIFORNIA,ST,,,ROBERT,WILLIAMSON,4155761800,"NOVO CONSTRUCTION INC","HAMILTON CT",,"MENLO PARK",CA,94025-0000,,,"SCOPE OF WORK (SHEET A2) - NEW ACCESSIBLE FOR CHECK DECK",
#200508170470,8,2005/08/17,2005/08/17,ISSUED,9,2005/12/17,3000,3000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,4172,7,2544,,03RD,ST,,,"NARROWBACK CONSTRUCTION CO.",,4158501069,"NARROWBACK CONSTRUCTION CO.",OSHAUGHNESSY,ST,"SAN FRANCISCO",CA,94109-0000,,,"RECONFIGURING OF ONE OF THE RESIDETIAL BEDROOMS  TRANSFORMING IT INTO A LARGE WALK THROUGH CLOSET.",
#200508170470,8,2005/08/17,2005/08/17,ISSUED,9,2005/12/17,3000,3000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,4172,7,2542,,03RD,ST,,,"NARROWBACK CONSTRUCTION CO.",,4158501069,"NARROWBACK CONSTRUCTION CO.",OSHAUGHNESSY,ST,"SAN FRANCISCO",CA,94109-0000,,,"RECONFIGURING OF ONE OF THE RESIDETIAL BEDROOMS  TRANSFORMING IT INTO A LARGE WALK THROUGH CLOSET.",
#200508170471,8,2005/08/17,2005/08/17,ISSUED,9,2006/08/17,30000,30000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,1562,10,547,,19TH,AV,,,HUNG,LAM,4152355022,"GOLDEN STATE BUILDERS",SILLIMAN,ST,"SAN FRANCISCO",CA,94134-0000,,,"KITCHEN AND BATH REMODEL",
#200508170472,8,2005/08/17,2005/08/17,ISSUED,9,2006/02/17,17500,17500,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2631,34,1496,,WILLARD,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REMODEL OF WILLSTF DY (1ST FLOOR LOWER UNIT) NEW STAIRS FR 1/F TO BASEMENT REFRAME DOOR AND NEW",
#200508170473,8,2005/08/17,2005/08/17,ISSUED,9,2005/12/17,1,1,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,5670,26,335,,WINFIELD,ST,,,OBR,OBR,,OBR,OBR,,OBR,CA,00000-0000,,,"REVISION TO FOUNDATION DETAIL ON REAR OF STRUCTURE APROX 35 LINEAR FT.",
#200508170476,8,2005/08/17,2005/08/17,ISSUED,9,2005/12/17,1,1,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2329,002H,2263,,20TH,AV,,,GILBERT,LEE,6509529305,"G M L CONSTRUCTION","NORTH CANAL",*,"SAN FRANCISCO",CA,94080-0000,,,"REMOVE 2ND ENTRANCE DOOR ON 1ST FLOOR. REVISION TO PA# 2004/03/23/4388.",
#200508170477,8,2005/08/17,2005/08/17,ISSUED,9,2006/02/17,25000,25000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,3080,1,1685,,PLYMOUTH,AV,,,"CHRISTOPHER WELLS",,4154697116,"CHRISTOPHER J WELLS CONSTRUCTION"," LOS PALMOS",DR,"SAN FRANCISCO",CA,94127,,,"REPAIR WATER DAMAGE BEHIND STUCCO ON EXTERIOR WALLS AT FRONT AND LEFT SIDE OF HOUSE. REPAIR WATER",
#200508170478,8,2005/08/17,2005/08/17,ISSUED,9,2006/08/17,53000,53000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2984,17,29,,ALLSTON,WY,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"ADD NEW BEDROOMS (TWO) STORAGE ROOM  BATHROOM AT THE GRD FL. ADD NEW BATHROOM & REMODEL KITCHEN.",
#200508170481,8,2005/08/17,2005/08/17,ISSUED,9,2006/08/17,55000,55000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,1626,13,698,,19TH,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REMOVED GARAGE DOOR TO ADD TWO BEDROOMS. FAMILY ROOM. LAUNDRY ROOM. BATHROOM AT THE GRD FL. REMODELE",
#200508170482,8,2005/08/17,2005/08/17,ISSUED,9,2005/12/17,1,1,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,1377,1,1601,,LAKE,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"RENEW 200412131269 AND 200106201979 FOR FINAL INSPECTION ONLY",
#200508170484,8,2005/08/17,2005/08/17,ISSUED,9,2006/02/17,7170,7170,"1 FAMILY DWELLING",,"1 FAMILY DWELLING",,6177,33,386,,WILDE,AV,,,CLARK,AHN,4158227000,"PACIFIC ROOFING CO",REVERE,AV,"SAN FRANCISCO",CA,94124,,,REROOFING,
#200508170485,8,2005/08/17,2005/08/17,ISSUED,9,2005/12/17,500,500,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,7067,18,43,,MONTANA,ST,,,"GORDON A. KULLBERG",,6506925373,"GORDON A. KULLBERG & SON",RIVERA,DR,BURLINGAME,CA,94010,,,"REPLACE FIRE DAMAGED FLOOR HEATER WITH NEW GAS WALL HEATER IN WALL AND ELECTRIC WALL HEATER IN",
#200508170486,8,2005/08/17,2005/08/17,ISSUED,9,2006/02/17,7000,7000,"2 FAMILY DWELLING",,"2 FAMILY DWELLING",,660,030A,16,,WILMOT,ST,,,NGUYEN,"HAI QUOC",8008503893,"HAI ROOFING",47TH,AV,"SAN FRANCISCO",CA,94116-0000,,,REROOFING,
#200508170488,8,2005/08/17,2005/08/17,ISSUED,9,2005/12/17,1500,1500,APARTMENTS,3,APARTMENTS,3,1755,3,1263,,06TH,AV,,,OBR,OBR,,OBR,OBR,,OBR,CA,00000-0000,,,"REPAIR SIDE EXTERIOR STAIRS/DECKS. DETERIORATED JOISTS/FLOORING/POST. LESS THAN 50% REPAIR.",
#200508170488,8,2005/08/17,2005/08/17,ISSUED,9,2005/12/17,1500,1500,APARTMENTS,3,APARTMENTS,3,1755,3,1267,,06TH,AV,0,,OBR,OBR,,OBR,OBR,,OBR,CA,00000-0000,,,"REPAIR SIDE EXTERIOR STAIRS/DECKS. DETERIORATED JOISTS/FLOORING/POST. LESS THAN 50% REPAIR.",
#200508170489,8,2005/08/17,2005/08/17,ISSUED,9,2005/12/17,5000,5000,"1 FAMILY DWELLING",,"1 FAMILY DWELLING",,6803,12,30,,"CASTLE MANOR",AV,,,NGUYEN,"HAI QUOC",8008503893,"HAI ROOFING",47TH,AV,"SAN FRANCISCO",CA,94116-0000,,,REROOFING,
#200508170490,8,2005/08/17,2005/08/17,ISSUED,9,2006/08/17,150000,150000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2692,037B,4437,,18TH,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"ALTERATIONS FOR NEW KITCHEN & BATHROOMS. DECK REPLACEMENT OF (E) WINDOWS WITH DOUBLE GLAZED.",
#200508170491,8,2005/08/17,2005/08/17,ISSUED,9,2005/12/17,1,1,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,1377,1,101,,17TH,AV,,,OBR,OBR,,OBR,OBR,,OBR,CA,00000-0000,,,"FOR FINAL ONLY PA 200403188966-200304081682-200304071620",
#200508170492,8,2005/08/17,2005/08/17,ISSUED,9,2005/12/17,5000,5000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,6720,41,82,,"ST MARYS",AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"RENEWAL AND CONTINUE WORK UNDER 200403199141",
#200508170493,8,2005/08/17,2005/08/17,ISSUED,9,2006/02/17,18000,18000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,6117,12,521,,WOOLSEY,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"BASEMENT CASE ADD 1 BEDRM 1 FAM RM 1/2 BATHRM & 1 STORAGE AT (E) G/F INSTALL SMOKE DETECTORS AT (E)",
#200508170495,8,2005/08/17,2005/08/17,ISSUED,9,2005/12/17,5000,5000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,6507,012B,354,,JERSEY,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"KITCHEN & BATHROOM REMODEL. PA# 2005/06/28/6272. REVISED TO REBUILD CLEARE STORY WITH WINDOWS ABOVE",
#200508170498,8,2005/08/17,2005/08/17,ISSUED,9,2006/02/17,20000,20000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,1370,46,947,,LAKE,ST,,,,,,,,,,,,,,"REMOVE AND REPLACE EXTERIOR SHINGLES REMOVE WINDOW AND PROVIDE NEW DOORS WITH METAL BALCONY AT 2ND",
#200508170502,8,2005/08/17,2005/08/17,ISSUED,9,2005/12/17,3000,3000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2509,51,2921,,WAWONA,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"AS BUILD PLAN FOR 200302056781-S.",
#200508170504,8,2005/08/17,2005/08/17,ISSUED,9,2005/12/17,3000,3000,"FOOD/BEVERAGE HNDLNG",0,"FOOD/BEVERAGE HNDLNG",0,3525,78,256,,DORE,ST,,,MUSA,DEJANI,4156061310,"DEJANI CONSTRUCTION"," FULTON",ST,"SAN FRANCISCO",CA,94117,,,"INSTALL (E) COFFEE ROASTER EMERGENCY LIGHTS.MECH WORK ONLY. WAREHOUSE.",
#200508170506,8,2005/08/17,2005/08/17,ISSUED,9,2006/02/17,5040,5040,APARTMENTS,7,APARTMENTS,7,182,15,1184,,JACKSON,ST,0,,"STEPHEN THEODORE STACK",,4152481813,"STEPHEN THEODORE STACK",4TH,AV,"SAN FRANCISCO",CA,94116,,,"TO REMOVE APPROX 160 SQ FEET OF OLD STUCCO  REPAIR IS IN KIND  REMOVE DAMGAE TRIM TRIM AROUND WIDNOW",
#200508170506,8,2005/08/17,2005/08/17,ISSUED,9,2006/02/17,5040,5040,APARTMENTS,7,APARTMENTS,7,182,15,1198,,JACKSON,ST,,,"STEPHEN THEODORE STACK",,4152481813,"STEPHEN THEODORE STACK",4TH,AV,"SAN FRANCISCO",CA,94116,,,"TO REMOVE APPROX 160 SQ FEET OF OLD STUCCO  REPAIR IS IN KIND  REMOVE DAMGAE TRIM TRIM AROUND WIDNOW",
#200508170507,8,2005/08/17,2005/08/17,ISSUED,9,2006/08/17,220000,220000,OFFICE,0,OFFICE,0,3794,25,153,,TOWNSEND,ST,,,JOHN-MICHAEL,JOHNSON,4154341500,"PRINCIPAL BUILDERS INC.","STOCKTON ST  5TH FLOOR",,"SAN FRANCISCO",CA,94108-0000,,,"OTI-1 AT 5TH FL  EL  ME  LS  SP.",
#200508170508,8,2005/08/17,2005/08/17,ISSUED,9,2006/02/17,20000,20000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,6546,44,4215,,25TH,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"BATHROOM REMODEL & KITCHEN REMODEL. NON STRUCTURAL.",
#200508170509,8,2005/08/17,2005/08/17,ISSUED,9,2005/12/17,4400,4400,"FOOD/BEVERAGE HNDLNG",0,"FOOD/BEVERAGE HNDLNG",0,326,23,140,,ELLIS,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"AWNING PERMIT",
#200508170510,8,2005/08/17,2005/08/17,ISSUED,9,2006/02/17,15000,21000,OFFICE,0,OFFICE,0,8702,1,250,,KING,ST,,,"DINWIDDIE CONSTRUCTION CO",,4159862718,"HATHAWAY DINWIDDIE CONSTRUCTION CO",BATTERY,ST,"SAN FRANCISCO",CA,94111,,,"OTI-3 FL 3 L/S",
#200508170511,7,2005/08/17,2005/08/17,ISSUED,9,,,100,,,,,1729,19,1289,,21ST,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"SINGLE FACED NON-ELECTRIC AWNING SIGN",
#200508170513,8,2005/08/17,2005/08/17,ISSUED,9,2005/12/17,800,800,OFFICE,0,OFFICE,0,289,7,225,,BUSH,ST,,,WILLIAM,MORRIS,4154953085,"C B F INC"," HOWARD",ST,"SAN FRANCISCO",CA,94105,,,"LIFE SAFETY SYSTEM MODIFICATIONS  INSTALL 2 FIRE SMOKE DAMPERS",
#200508170514,8,2005/08/17,2005/08/17,ISSUED,9,2006/08/17,30000,30000,APARTMENTS,3,APARTMENTS,3,3652,10,202,,VICKSBURG,ST,,,OBR,OBR,,OBR,OBR,,OBR,CA,00000-0000,,,"206- CHANGE KITCHEN CABINETS  APPLIANCES  WALL FINISHES  SAME IN 204& 202- SEE PA 200506235849",
#200508170514,8,2005/08/17,2005/08/17,ISSUED,9,2006/08/17,30000,30000,APARTMENTS,3,APARTMENTS,3,3652,10,204,,VICKSBURG,ST,,,OBR,OBR,,OBR,OBR,,OBR,CA,00000-0000,,,"206- CHANGE KITCHEN CABINETS  APPLIANCES  WALL FINISHES  SAME IN 204& 202- SEE PA 200506235849",
#200508170514,8,2005/08/17,2005/08/17,ISSUED,9,2006/08/17,30000,30000,APARTMENTS,3,APARTMENTS,3,3652,10,206,,VICKSBURG,ST,,,OBR,OBR,,OBR,OBR,,OBR,CA,00000-0000,,,"206- CHANGE KITCHEN CABINETS  APPLIANCES  WALL FINISHES  SAME IN 204& 202- SEE PA 200506235849",
#200508170516,8,2005/08/17,2005/08/17,ISSUED,9,2005/12/17,2000,2000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,5644,12,332,,VIRGINIA,AV,,,OBR,OBR,,OBR,OBR,,OBR,CA,00000-0000,,,"REPLACE ROTTEN REDWOOD PLANK IN REAR DECK  LESS THAN 50 PERCENT REPLACEMENT.  WORK IN KIND",
#200508170517,8,2005/08/17,2005/08/17,ISSUED,9,2006/08/17,40000,40000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,3621,65,466,,HILL,ST,,,,,,,,,,,,,,"REMODEL (E) 4 BATHROOMS. REPLACE 10 WINDOWS IN KIND WOOD WINDOWS ONLY.",
#200508170519,8,2005/08/17,2005/08/17,ISSUED,9,2006/02/17,10000,10000,APARTMENTS,3,APARTMENTS,3,3517,23,59,,KISSLING,ST,,,"GEORGE HEP YEE",,4152398217,"C & Y CONSTRUCTION CO","301 WESTGATE DRIVE",*,"SAN FRANCISCO",CA,94127,,,"REPAIRS  DISCONNECT & REMOVE CLAW FOOT TUB FOR PAINT TOUCH UP  REVISE GAS LINE IN KITCHEN TO MOVE SH",
#200508170519,8,2005/08/17,2005/08/17,ISSUED,9,2006/02/17,10000,10000,APARTMENTS,3,APARTMENTS,3,3517,23,61,,KISSLING,ST,0,,"GEORGE HEP YEE",,4152398217,"C & Y CONSTRUCTION CO","301 WESTGATE DRIVE",*,"SAN FRANCISCO",CA,94127,,,"REPAIRS  DISCONNECT & REMOVE CLAW FOOT TUB FOR PAINT TOUCH UP  REVISE GAS LINE IN KITCHEN TO MOVE SH",
#200508170520,8,2005/08/17,2005/08/17,ISSUED,9,2006/02/17,6900,33700,APARTMENTS,8,APARTMENTS,8,2979A,26,41,,"WEST PORTAL",AV,,,MARK,BARBAGELATA,4155528222,"BARBAGELATA CONSTRUCTION","OAK PARK",,"SAN FRANCISCO",CA,94131-0000,,,"ALL WORK DECARIBEDF TO BE PERFORMED IN UNITS  1 2 3 AND 4 REPALCE BATHRM WINCOWSL. REPALCE PLUBING",
#200508170521,8,2005/08/17,2005/08/17,ISSUED,9,2005/12/17,1000,1000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,3788,011A,164,,TOWNSEND,ST,,,"GABRIEL  GUCHO",,4155735765,"GUCHO PLUMBING",21ST,ST,"SAN FRANCISCO",CA,94110,,,"RELOCATE 5 HEADS ONLY",
#200508170522,8,2005/08/17,2005/08/17,ISSUED,9,2005/12/17,1,1,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,1082,24,1319,,LYON,ST,,,OBR,OBR,,OBR,OBR,,OBR,CA,00000-0000,,,"RENEW PERMIT FOR FINAL 200502185852",
#200508170523,8,2005/08/17,2005/08/17,ISSUED,9,2005/12/17,5000,5000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,3120,39,365,,HEARST,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"NON STRUCTURAL - REPLACE TILE FLOORING & KITCHEN CABINETS",
#200508170524,8,2005/08/17,2005/08/17,ISSUED,9,2006/08/17,72000,72000,OFFICE,0,OFFICE,0,1036,51,525,,SPRUCE,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"TENANT IMPROVEMENT CONVERTING MEDICAL OFFICE TO DENTAL OFFICE. NO EXTERIOR CHANGE PROPOSED",
#200508170525,8,2005/08/17,2005/08/17,ISSUED,9,2006/08/17,32000,32000,APARTMENTS,,APARTMENTS,,524,15,1370,,FILBERT,ST,,,"NORM ARMSTRONG ROOFING",,6507264857,"NORM ARMSTRONG ROOFING",PORISSIMA,ST,"HALF MOON BAY",CA,94019,,,REROOFING,
#200508170526,8,2005/08/17,2005/08/17,ISSUED,9,2006/02/17,10000,10000,APARTMENTS,,APARTMENTS,,2770,38,834,,CASTRO,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,RE-ROOFING.,
#200508170527,8,2005/08/17,2005/08/17,ISSUED,9,2005/12/17,5000,5000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2646,6,4328,,17TH,ST,,,OBR,OBR,,OBR,OBR,,OBR,CA,00000-0000,,,"REPLACE KITCHEN CABINETS SAME LOCATION  NON STRUCTURAL",
#200508170528,8,2005/08/17,2005/08/17,ISSUED,9,2006/02/17,8800,8800,"1 FAMILY DWELLING",,"1 FAMILY DWELLING",,2133A,010A,2092,,14TH,AV,,,"ERIC JUN",,4158228000,"A A A   GENERAL ROOFING CO","2246 JERROLD AVE",*,"SAN FRANCISCO",CA,94124,,,REROOFING,
#200508170529,8,2005/08/17,2005/08/17,ISSUED,9,2006/02/17,6000,6000,"1 FAMILY DWELLING",,"1 FAMILY DWELLING",,2105,32,1990,,30TH,AV,,,"ERIC JUN",,4158228000,"A A A   GENERAL ROOFING CO","2246 JERROLD AVE",*,"SAN FRANCISCO",CA,94124,,,REROOFING,
#200508170530,8,2005/08/17,2005/08/17,ISSUED,9,2007/08/17,350000,350000,OFFICE,0,OFFICE,0,6575,1,3555,,"CESAR CHAVEZ",ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"RENOVATION OF LIBRARY RECEPTION AREA ON 2ND FLR  (APPROX 1450 SQ FT) FOR N BREAST HEALTH MEDIACL OFF",
#200508170531,8,2005/08/17,2005/08/17,ISSUED,9,2006/02/17,7000,30000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,4759,27,1363,,PALOU,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"ADD TWO STORAGE ROOMS  1 BATH AND FAMILY ROOM TO (E) REMODEL BASEMENT",
#200508170532,8,2005/08/17,2005/08/17,ISSUED,9,2005/12/17,5000,5000,APARTMENTS,3,APARTMENTS,3,1250,16,154,,BEULAH,ST,,,,,,,,,,,,,,"REMOVAL OF WALLS & INSTALLATION OF HEADERS/BEAMS & POSTS.",
#200508170532,8,2005/08/17,2005/08/17,ISSUED,9,2005/12/17,5000,5000,APARTMENTS,3,APARTMENTS,3,1250,16,156,,BEULAH,ST,,,,,,,,,,,,,,"REMOVAL OF WALLS & INSTALLATION OF HEADERS/BEAMS & POSTS.",
#200508170533,8,2005/08/17,2005/08/17,ISSUED,9,2005/12/17,1000,1000,OFFICE,0,OFFICE,0,1145,1,2130,,FULTON,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REVISION TO 2005061374953 CONFORM WITH ASBUILT. SCOPE OF WORK INCLUDES MAINTAIN E NACK COUNTER AS",
